Ligue,Equipe,Joueur,Position,Age,Taille,Poids,Ville de Naissance,Pays de Naissance,Club Formateur,Shoot,Année de Draft,Ronde de Draft,Position de Draft,Equipe de Draft,Salaire NHL,Match Joué,But,Assist,Point,Pénalités,Plus/Minus,GAA,SVP,Latitude Ville,Longitude Ville,Latitude Pays,Longitude Pays
NHL,Carolina Hurricanes,Brendan Lemieux,F,27,185,97,Denver,Canada,Toronto Red Wings MHA,L,2014,2,31,Buffalo Sabres,800000,8,1,0,1,31,-2,None,None,45.337,-62.10992,60.10867,-113.64258
NHL,Carolina Hurricanes,Jordan Martinook,F,31,183,89,Brandon,Canada,None,L,2012,2,58,Phoenix Coyotes,1800000,14,0,4,4,10,2,None,None,49.84692,-99.95306,60.10867,-113.64258
NHL,Carolina Hurricanes,Martin Necas,F,24,188,90,Nove Mesto na Morave,Czechia,HC Zdar nad Sazavou,R,2017,1,12,Carolina Hurricanes,3000000,14,5,6,11,6,-7,None,None,49.56144,16.07418,49.75,15.0
NHL,Carolina Hurricanes,Stefan Noesen,F,30,185,93,Plano,USA,None,R,2011,1,21,Ottawa Senators,762500,14,2,6,8,4,-1,None,None,33.01984,-96.69889,-14.60485,-57.65625
NHL,Carolina Hurricanes,Jordan Staal,F,35,193,100,Thunder Bay,Canada,Thunder Bay Kings,L,2006,1,2,Pittsburgh Penguins,2900000,14,1,4,5,12,-3,None,None,48.38202,-89.25018,60.10867,-113.64258
NHL,Carolina Hurricanes,Andrei Svechnikov,F,23,189,88,Barnaul,Russia,Ak Bars Kazan,L,2018,1,2,Carolina Hurricanes,7750000,6,0,3,3,8,-3,None,None,53.36056,83.76361,60.0,100.0
NHL,Carolina Hurricanes,Teuvo Teräväinen,F,29,180,87,Helsinki,Finland,Kojootit,L,2012,1,18,Chicago Blackhawks,5400000,14,8,1,9,2,-2,None,None,60.16952,24.93545,64.0,26.0
NHL,Chicago Blackhawks,Petr Mrázek,G,31,188,85,Ostrava,Czechia,HC Vitkovice,L,2010,5,141,Detroit Red Wings,3800000,8,None,None,None,None,None,2.84,0.921,49.83465,18.28204,49.75,15.0
NHL,Chicago Blackhawks,Arvid Söderblom,G,24,190,81,Göteborg,Sweden,Hovås HC,L,None,None,None,None,962500,5,None,None,None,None,None,3.96,0.883,57.70716,11.96679,62.0,15.0
NHL,Chicago Blackhawks,Seth Jones,D,29,193,95,Arlington,USA,None,R,2013,1,4,Nashville Predators,9500000,12,0,5,5,6,-3,None,None,38.88101,-77.10428,-14.60485,-57.65625
NHL,Chicago Blackhawks,Wyatt Kaiser,D,21,183,78,Andover,USA,None,L,2020,3,81,Chicago Blackhawks,916667,12,0,2,2,10,0,None,None,42.65843,-71.137,-14.60485,-57.65625
NHL,Chicago Blackhawks,Kevin Korchinski,D,19,190,84,Saskatoon,Canada,Saskatoon Flyers,L,2022,1,7,Chicago Blackhawks,918333,12,1,3,4,2,-8,None,None,52.13238,-106.66892,60.10867,-113.64258
NHL,Chicago Blackhawks,Connor Murphy,D,30,193,96,Boston,USA,None,R,2011,1,20,Phoenix Coyotes,4400000,12,0,1,1,15,-6,None,None,42.35843,-71.05977,-14.60485,-57.65625
NHL,Chicago Blackhawks,Isaak Phillips,D,22,190,88,Barrie,Canada,None,L,2020,5,141,Chicago Blackhawks,859167,1,0,0,0,4,-1,None,None,44.40011,-79.66634,60.10867,-113.64258
NHL,Chicago Blackhawks,Jarred Tinordi,D,31,198,105,Burnsville,USA,None,L,2010,1,22,Montréal Canadiens,1250000,9,0,1,1,7,-1,None,None,44.76774,-93.27772,-14.60485,-57.65625
NHL,Chicago Blackhawks,Alex Vlasic,D,22,198,90,Wilmette,USA,None,L,2019,2,43,Chicago Blackhawks,916667,10,0,3,3,2,5,None,None,42.07225,-87.72284,-14.60485,-57.65625
NHL,Chicago Blackhawks,Nikita Zaitsev,D,32,188,87,Moskva,Russia,Krylia Sovetov Moskva,R,None,None,None,None,4500000,4,1,0,1,2,3,None,None,55.75222,37.61556,60.0,100.0
NHL,Chicago Blackhawks,Andreas Athanasiou,F,29,188,86,London,Canada,Toronto Titans MHA,L,2012,4,110,Detroit Red Wings,4250000,11,0,4,4,0,-5,None,None,42.98339,-81.23304,60.10867,-113.64258
NHL,Chicago Blackhawks,Connor Bedard,F,18,178,84,North Vancouver,Canada,North Shore Winter Club,R,2023,1,1,Chicago Blackhawks,950000,12,7,4,11,6,-6,None,None,49.24966,-123.11934,60.10867,-113.64258
NHL,Chicago Blackhawks,Colin Blackwell,F,30,175,86,North Andover,USA,None,R,2011,7,194,San Jose Sharks,1200000,None,None,None,None,None,None,None,None,42.65843,-71.137,-14.60485,-57.65625
NHL,Chicago Blackhawks,Jason Dickinson,F,28,188,91,Georgetown,Canada,Halton Hills MHA,L,2013,1,29,Dallas Stars,2650000,12,1,3,4,23,-1,None,None,48.95001,-58.01511,60.10867,-113.64258
NHL,Chicago Blackhawks,Ryan Donato,F,27,183,86,Scituate,USA,None,L,2014,2,56,Boston Bruins,2000000,12,3,4,7,0,0,None,None,42.19593,-70.72587,-14.60485,-57.65625
NHL,Chicago Blackhawks,MacKenzie Entwistle,F,24,192,83,Georgetown,Canada,Toronto Marlboros MHA,R,2017,3,69,Arizona Coyotes,800000,7,1,1,2,6,-1,None,None,48.95001,-58.01511,60.10867,-113.64258
NHL,Chicago Blackhawks,Nick Foligno,F,36,183,95,Buffalo,USA,None,L,2006,1,28,Ottawa Senators,4000000,12,2,6,8,7,-1,None,None,42.88645,-78.87837,-14.60485,-57.65625
NHL,Chicago Blackhawks,Taylor Hall,F,31,185,95,Calgary,Canada,McKnight MHA,L,2010,1,1,Edmonton Oilers,6000000,8,2,2,4,4,-2,None,None,51.05011,-114.08529,60.10867,-113.64258
NHL,Chicago Blackhawks,Reese Johnson,F,25,185,87,Regina,Canada,None,R,None,None,None,None,800000,5,1,0,1,2,-2,None,None,50.45008,-104.6178,60.10867,-113.64258
NHL,Chicago Blackhawks,Tyler Johnson,F,33,173,84,Spokane,USA,None,R,None,None,None,None,5000000,12,4,2,6,4,-4,None,None,47.65966,-117.42908,-14.60485,-57.65625
NHL,Chicago Blackhawks,Boris Katchouk,F,25,188,93,Vancouver,Canada,Waterloo MHA,L,2016,2,44,Tampa Bay Lightning,758333,8,0,1,1,2,1,None,None,49.24966,-123.11934,60.10867,-113.64258
NHL,Chicago Blackhawks,Philipp Kurashev,F,24,183,86,Münsingen,Switzerland,SC Bern,L,2018,4,120,Chicago Blackhawks,2250000,6,2,4,6,4,0,None,None,46.87298,7.561,47.00016,8.01427
NHL,Chicago Blackhawks,Corey Perry,F,38,190,94,New Liskeard,Canada,Peterborough MHA,R,2003,1,28,Mighty Ducks of Anaheim,4000000,12,3,5,8,8,-2,None,None,47.49376,-79.71529,60.10867,-113.64258
NHL,Chicago Blackhawks,Taylor Raddysh,F,25,191,90,Caledon,Canada,Toronto Marlboros MHA,R,2016,2,58,Tampa Bay Lightning,758333,12,2,1,3,4,-1,None,None,43.86544,-79.99322,60.10867,-113.64258
NHL,Chicago Blackhawks,Lukas Reichel,F,21,183,77,Nürnberg,Germany,SB Rosenheim,L,2020,1,17,Chicago Blackhawks,925000,12,0,1,1,2,-8,None,None,49.45421,11.07752,51.5,10.5
NHL,Colorado Avalanche,Pavel Francouz,G,33,182,81,Plzen,Czechia,HC Plzen,R,None,None,None,None,2000000,None,None,None,None,None,None,None,None,49.74747,13.37759,49.75,15.0
NHL,Colorado Avalanche,Alexandar Georgiyev,G,27,186,82,Ruse,Russia,Pingviny Moskva,L,None,None,None,None,3400000,10,None,None,None,None,None,2.93,0.897,None,None,60.0,100.0
NHL,Colorado Avalanche,Ivan Prosvetov,G,24,195,86,Moskva,Russia,CSKA Moskva,L,2018,4,114,Arizona Coyotes,775000,3,None,None,None,None,None,2.35,0.909,55.75222,37.61556,60.0,100.0
NHL,Colorado Avalanche,Bowen Byram,D,22,185,86,Cranbrook,Canada,Cranbrook MHA,L,2019,1,4,Colorado Avalanche,3850000,12,3,1,4,18,2,None,None,49.61222,-115.78194,60.10867,-113.64258
NHL,Colorado Avalanche,Samuel Girard,D,25,178,77,Roberval,Canada,AHM Roberval,L,2016,2,47,Nashville Predators,5000000,12,0,1,1,0,-5,None,None,48.52118,-72.26781,60.10867,-113.64258
NHL,Colorado Avalanche,Jack Johnson,D,36,185,103,Indianapolis,USA,None,L,2005,1,3,Carolina Hurricanes,775000,12,0,1,1,2,-1,None,None,39.76838,-86.15804,-14.60485,-57.65625
NHL,Colorado Avalanche,Kurtis MacDermid,F,29,195,106,Québec,Canada,None,L,None,None,None,None,987500,2,0,0,0,2,0,None,None,46.81228,-71.21454,60.10867,-113.64258
NHL,Colorado Avalanche,Cale Makar,D,25,180,85,Calgary,Canada,Crowchild MHA,R,2017,1,4,Colorado Avalanche,9000000,12,3,12,15,6,10,None,None,51.05011,-114.08529,60.10867,-113.64258
NHL,Colorado Avalanche,Josh Manson,D,32,190,99,Hinsdale,Canada,None,R,2011,6,160,Anaheim Ducks,4500000,12,0,1,1,6,-4,None,None,None,None,60.10867,-113.64258
NHL,Colorado Avalanche,Devon Toews,D,29,185,87,Abbotsford,Canada,Abbotsford MHA,L,2014,4,108,New York Islanders,4100000,12,1,4,5,2,4,None,None,49.05798,-122.25257,60.10867,-113.64258
NHL,Colorado Avalanche,Andrew Cogliano,F,36,178,81,Toronto,Canada,Vaughan Kings MHA,L,2005,1,25,Edmonton Oilers,825000,11,0,3,3,4,2,None,None,43.70643,-79.39864,60.10867,-113.64258
NHL,Colorado Avalanche,Ross Colton,F,27,183,88,Robbinsville,USA,None,L,2016,4,118,Tampa Bay Lightning,4000000,12,3,1,4,23,0,None,None,40.21455,-74.61932,-14.60485,-57.65625
NHL,Colorado Avalanche,Jonathan Drouin,F,28,183,92,Ste-Agathe-des-Monts,Canada,AHM Mont-Tremblant,L,2013,1,3,Tampa Bay Lightning,825000,10,0,1,1,4,-3,None,None,46.05009,-74.28252,60.10867,-113.64258
NHL,Colorado Avalanche,Ryan Johansen,F,31,191,99,Vancouver,Canada,Vancouver Thunderbirds MHA,R,2010,1,4,Columbus Blue Jackets,4000000,12,5,1,6,6,-1,None,None,49.24966,-123.11934,60.10867,-113.64258
NHL,Colorado Avalanche,Gabriel Landeskog,F,30,184,98,Stockholm,Sweden,Hammarby IF,L,2011,1,2,Colorado Avalanche,7000000,None,None,None,None,None,None,None,None,59.32938,18.06871,62.0,15.0
NHL,Colorado Avalanche,Artturi Lehkonen,F,28,181,81,Piikkiö,Finland,Kiekko-67,L,2013,2,55,Montréal Canadiens,4500000,12,3,5,8,2,-3,None,None,60.42481,22.51601,64.0,26.0
NHL,Colorado Avalanche,Nathan MacKinnon,F,28,183,91,Halifax,Canada,Cole Harbour MHA,R,2013,1,1,Colorado Avalanche,12600000,12,6,8,14,20,3,None,None,44.88392,-63.51171,60.10867,-113.64258
NHL,Colorado Avalanche,Valeri Nichushkin,F,28,194,95,Chelyabinsk,Russia,Traktor Chelyabinsk,L,2013,1,10,Dallas Stars,6125000,12,2,6,8,8,3,None,None,55.15402,61.42915,60.0,100.0
NHL,Colorado Avalanche,Logan O'Connor,F,27,183,79,Missouri City,Canada,None,R,None,None,None,None,1050000,12,3,2,5,18,5,None,None,None,None,60.10867,-113.64258
NHL,Colorado Avalanche,Fredrik Olofsson,F,27,188,89,Helsingborg,Sweden,None,L,2014,4,98,Chicago Blackhawks,775000,11,1,0,1,0,-2,None,None,56.04673,12.69437,62.0,15.0
NHL,Colorado Avalanche,Mikko Rantanen,F,27,193,98,Nousiainen,Finland,TPS,L,2015,1,10,Colorado Avalanche,9250000,12,8,10,18,8,5,None,None,60.60416,22.07926,64.0,26.0
NHL,Colorado Avalanche,Tomas Tatar,F,32,179,78,Ilava,Slovakia,HK Dubnica,L,2009,2,60,Detroit Red Wings,1500000,11,0,4,4,6,-3,None,None,48.99769,18.2353,48.66667,19.5
NHL,Colorado Avalanche,Riley Tufte,F,25,197,105,Coon Rapids,USA,None,L,2016,1,25,Dallas Stars,775000,2,0,0,0,0,-2,None,None,45.11997,-93.28773,-14.60485,-57.65625
NHL,Colorado Avalanche,Miles Wood,F,28,188,88,Buffalo,USA,None,L,2013,4,100,New Jersey Devils,2500000,12,2,2,4,6,1,None,None,42.88645,-78.87837,-14.60485,-57.65625
NHL,Columbus Blue Jackets,Spencer Martin,G,28,191,87,Oakville,Canada,Oakville MHA,L,2013,3,63,Colorado Avalanche,762500,6,None,None,None,None,None,2.9,0.918,43.45011,-79.68292,60.10867,-113.64258
NHL,Columbus Blue Jackets,Elvis Merzlikins,G,29,191,83,Riga,Latvia,HC Lugano,L,2014,3,76,Columbus Blue Jackets,5400000,9,None,None,None,None,None,3.2,0.897,56.946,24.10589,57.0,25.0
NHL,Columbus Blue Jackets,Daniil Tarasov,G,24,196,89,Novokuznetsk,Russia,Salavat Yulaev Ufa,L,2017,3,86,Columbus Blue Jackets,1050000,None,None,None,None,None,None,None,None,53.7557,87.1099,60.0,100.0
NHL,Columbus Blue Jackets,Jake Bean,D,25,185,80,Calgary,Canada,Shaw Meadows MHA,L,2016,1,13,Carolina Hurricanes,2333333,13,1,2,3,10,-4,None,None,51.05011,-114.08529,60.10867,-113.64258
NHL,Columbus Blue Jackets,Adam Boqvist,D,23,182,86,Falun,Sweden,Hedemora SK,R,2018,1,8,Chicago Blackhawks,2600000,2,0,0,0,0,-1,None,None,60.60357,15.62597,62.0,15.0
NHL,Columbus Blue Jackets,Erik Gudbranson,D,31,195,101,Ottawa,Canada,Blackburn MHA,R,2010,1,3,Florida Panthers,4000000,13,1,2,3,11,-2,None,None,45.41117,-75.69812,60.10867,-113.64258
NHL,Columbus Blue Jackets,Andrew Peeke,D,25,191,89,Parkland,USA,None,R,2016,2,34,Columbus Blue Jackets,2750000,3,0,1,1,0,0,None,None,47.15538,-122.43401,-14.60485,-57.65625
NHL,Columbus Blue Jackets,Ivan Provorov,D,26,185,91,Yaroslavl,Russia,Lokomotiv Yaroslavl,L,2015,1,7,Philadelphia Flyers,4725000,13,0,9,9,2,-5,None,None,57.62987,39.87368,60.0,100.0
NHL,Columbus Blue Jackets,Damon Severson,D,29,188,93,Brandon,Canada,Melville MHA,R,2012,2,60,New Jersey Devils,6250000,13,1,3,4,10,-2,None,None,49.84692,-99.95306,60.10867,-113.64258
NHL,Columbus Blue Jackets,Zach Werenski,D,26,188,97,Grosse Pointe,USA,None,L,2015,1,8,Columbus Blue Jackets,9583333,11,1,5,6,2,-4,None,None,42.38615,-82.91186,-14.60485,-57.65625
NHL,Columbus Blue Jackets,Emil Bemström,F,24,179,88,Nyköping,Sweden,Järna SK,R,2017,4,117,Columbus Blue Jackets,900000,10,3,1,4,2,-5,None,None,58.753,17.00788,62.0,15.0
NHL,Columbus Blue Jackets,Yegor Chinakhov,F,22,185,86,Omsk,Russia,SDYUSASHOR Omsk,L,2020,1,21,Columbus Blue Jackets,800000,3,0,0,0,0,-5,None,None,54.99244,73.36859,60.0,100.0
NHL,Columbus Blue Jackets,Justin Danforth,F,30,174,82,Oshawa,Canada,Oshawa MHA,R,None,None,None,None,975000,13,3,2,5,0,3,None,None,43.90012,-78.84957,60.10867,-113.64258
NHL,Columbus Blue Jackets,Adam Fantilli,F,19,188,88,Toronto,Canada,Toronto Jr. Canadians MHA,L,2023,1,3,Columbus Blue Jackets,950000,13,2,5,7,6,-5,None,None,43.70643,-79.39864,60.10867,-113.64258
NHL,Columbus Blue Jackets,Johnny Gaudreau,F,30,175,75,Salem,USA,None,L,2011,4,104,Calgary Flames,9750000,13,1,5,6,4,-3,None,None,44.9429,-123.0351,-14.60485,-57.65625
NHL,Columbus Blue Jackets,Boone Jenner,F,30,188,93,Dorchester,Canada,Elgin Middlesex MHA,L,2011,2,37,Columbus Blue Jackets,3750000,13,7,2,9,6,-4,None,None,46.55048,-70.64629,60.10867,-113.64258
NHL,Columbus Blue Jackets,Sean Kuraly,F,30,188,93,Dublin,USA,None,L,2011,5,133,San Jose Sharks,2500000,13,3,0,3,10,-1,None,None,40.09923,-83.11408,-14.60485,-57.65625
NHL,Columbus Blue Jackets,Patrik Laine,F,25,195,98,Tampere,Finland,Tappara,R,2016,1,2,Winnipeg Jets,8700000,4,1,1,2,0,-2,None,None,61.49911,23.78712,64.0,26.0
NHL,Columbus Blue Jackets,Kirill Marchenko,F,23,191,85,Barnaul,Russia,None,R,2018,2,49,Columbus Blue Jackets,925000,11,3,4,7,2,3,None,None,53.36056,83.76361,60.0,100.0
NHL,Columbus Blue Jackets,Mathieu Olivier,F,26,188,95,Biloxi,Canada,None,R,None,None,None,None,1100000,8,0,2,2,2,-1,None,None,None,None,60.10867,-113.64258
NHL,Columbus Blue Jackets,Jack Roslovic,F,26,185,88,Columbus,USA,None,R,2015,1,25,Winnipeg Jets,4000000,12,2,6,8,6,-5,None,None,39.96118,-82.99879,-14.60485,-57.65625
NHL,Columbus Blue Jackets,Cole Sillinger,F,20,188,92,Columbus,Canada,Hockey Regina MHA,L,2021,1,12,Columbus Blue Jackets,925000,13,0,5,5,13,-4,None,None,43.98342,-78.91627,60.10867,-113.64258
NHL,Columbus Blue Jackets,Alexandre Texier,F,24,185,88,Grenoble,France,Grenoble,L,2017,2,45,Columbus Blue Jackets,1525000,13,1,1,2,4,-8,None,None,45.17869,5.71479,46.0,2.0
NHL,Columbus Blue Jackets,Dmitri Voronkov,F,23,195,109,Angarsk,Russia,Yermak Angarsk,L,2019,4,114,Columbus Blue Jackets,925000,7,2,3,5,13,3,None,None,52.53667,103.88639,60.0,100.0
NHL,Dallas Stars,Jake Oettinger,G,24,195,100,Lakeville,USA,None,L,2017,1,26,Dallas Stars,4000000,9,None,None,None,None,None,2.1,0.933,44.64969,-93.24272,-14.60485,-57.65625
NHL,Dallas Stars,Scott Wedgewood,G,31,188,93,Brampton,Canada,Brampton MHA,L,2010,3,84,New Jersey Devils,1000000,3,None,None,None,None,None,3.36,0.911,43.68341,-79.76633,60.10867,-113.64258
NHL,Dallas Stars,Jani Hakanpää,D,31,200,102,Kirkkonummi,Finland,EVU,R,2010,4,104,St. Louis Blues,1500000,12,0,0,0,17,2,None,None,60.12381,24.43853,64.0,26.0
NHL,Dallas Stars,Joel Hanley,D,32,180,86,Keswick,Canada,None,L,None,None,None,None,787500,1,0,0,0,0,0,None,None,44.25011,-79.46632,60.10867,-113.64258
NHL,Dallas Stars,Thomas Harley,D,22,191,93,Syracuse,Canada,Vaughan Kings MHA,L,2019,1,18,Dallas Stars,863333,12,2,2,4,2,3,None,None,None,None,60.10867,-113.64258
NHL,Dallas Stars,Miro Heiskanen,D,24,185,88,Espoo,Finland,Blues,L,2017,1,3,Dallas Stars,8450000,12,1,6,7,0,1,None,None,60.2052,24.6522,64.0,26.0
NHL,Dallas Stars,Esa Lindell,D,29,191,100,Helsinki,Finland,TJV,L,2012,3,74,Dallas Stars,5800000,12,0,4,4,6,1,None,None,60.16952,24.93545,64.0,26.0
NHL,Dallas Stars,Nils Lundkvist,D,23,179,86,Piteå,Sweden,Piteå HC,R,2018,1,28,New York Rangers,925000,12,0,4,4,2,4,None,None,65.31717,21.47944,62.0,15.0
NHL,Dallas Stars,Ryan Suter,D,38,185,93,Madison,USA,None,L,2003,1,7,Nashville Predators,3650000,12,0,3,3,4,3,None,None,43.07305,-89.40123,-14.60485,-57.65625
NHL,Dallas Stars,Jamie Benn,F,34,188,95,Victoria,Canada,Peninsula MHA,L,2007,5,129,Dallas Stars,9500000,12,3,6,9,9,4,None,None,48.4359,-123.35155,60.10867,-113.64258
NHL,Dallas Stars,Yevgeni Dadonov,F,34,180,84,Chelyabinsk,Russia,Traktor Chelyabinsk,L,2007,3,71,Florida Panthers,2250000,12,3,1,4,0,-1,None,None,55.15402,61.42915,60.0,100.0
NHL,Dallas Stars,Ty Dellandrea,F,23,185,88,Toronto,Canada,Central Ontario MHA,R,2018,1,13,Dallas Stars,900000,9,0,1,1,2,-1,None,None,43.70643,-79.39864,60.10867,-113.64258
NHL,Dallas Stars,Matt Duchene,F,32,180,88,Haliburton,Canada,Central Ontario MHA,L,2009,1,3,Colorado Avalanche,3000000,11,3,5,8,4,4,None,None,45.16682,-78.49955,60.10867,-113.64258
NHL,Dallas Stars,Radek Faksa,F,29,191,100,Vitkov,Czechia,HC Slezan Opava,L,2012,1,13,Dallas Stars,3250000,8,0,1,1,0,-1,None,None,49.77445,17.74941,49.75,15.0
NHL,Dallas Stars,Roope Hintz,F,26,191,98,Tampere,Finland,NoPy,L,2015,2,49,Dallas Stars,8450000,11,5,6,11,2,-1,None,None,61.49911,23.78712,64.0,26.0
NHL,Dallas Stars,Wyatt Johnston,F,20,185,84,Toronto,Canada,Toronto Marlboros MHA,R,2021,1,23,Dallas Stars,894167,12,4,4,8,10,5,None,None,43.70643,-79.39864,60.10867,-113.64258
NHL,Dallas Stars,Mason Marchment,F,28,193,95,Uxbridge,Canada,None,L,None,None,None,None,4500000,12,3,2,5,26,4,None,None,44.10012,-79.11628,60.10867,-113.64258
NHL,Dallas Stars,Joe Pavelski,F,39,180,91,Plover,USA,Stevens Point Ice Hawks,R,2003,7,205,San Jose Sharks,3500000,12,5,7,12,2,-2,None,None,44.45636,-89.54401,-14.60485,-57.65625
NHL,Dallas Stars,Jason Robertson,F,24,191,91,Arcadia,USA,None,L,2017,2,39,Dallas Stars,7750000,12,3,7,10,6,1,None,None,27.21588,-81.85842,-14.60485,-57.65625
NHL,Dallas Stars,Tyler Seguin,F,31,185,93,Brampton,Canada,Toronto Young Nationals,R,2010,1,2,Boston Bruins,9850000,12,2,4,6,4,3,None,None,43.68341,-79.76633,60.10867,-113.64258
NHL,Dallas Stars,Craig Smith,F,34,183,92,Madison,USA,None,R,2009,4,98,Nashville Predators,1000000,12,2,1,3,8,2,None,None,43.07305,-89.40123,-14.60485,-57.65625
NHL,Dallas Stars,Sam Steel,F,25,180,83,Ardrossan,Canada,Sherwood Park MHA,L,2016,1,30,Anaheim Ducks,850000,8,0,1,1,0,-2,None,None,53.55014,-113.13529,60.10867,-113.64258
NHL,Detroit Red Wings,Ville Husso,G,28,191,95,Helsinki,Finland,HIFK,L,2014,4,94,St. Louis Blues,4750000,9,None,None,None,None,None,3.57,0.89,60.16952,24.93545,64.0,26.0
NHL,Detroit Red Wings,Alex Lyon,G,30,185,91,Baudette,USA,None,L,None,None,None,None,900000,None,None,None,None,None,None,None,None,48.71247,-94.59993,-14.60485,-57.65625
NHL,Detroit Red Wings,James Reimer,G,35,191,93,Arborg,Canada,None,L,2006,4,99,Toronto Maple Leafs,1500000,5,None,None,None,None,None,1.8,0.933,50.90721,-97.21757,60.10867,-113.64258
NHL,Detroit Red Wings,Ben Chiarot,D,32,191,106,Hamilton,Canada,None,L,2009,4,120,Atlanta Thrashers,4750000,14,1,4,5,8,6,None,None,43.25011,-79.84963,60.10867,-113.64258
NHL,Detroit Red Wings,Shayne Gostisbehere,D,30,180,82,Pembroke Pines,USA,None,L,2012,3,78,Philadelphia Flyers,4125000,13,3,6,9,0,-5,None,None,26.00315,-80.22394,-14.60485,-57.65625
NHL,Detroit Red Wings,Justin Holl,D,31,193,88,Tonka Bay,USA,None,R,2010,2,54,Chicago Blackhawks,3400000,11,0,3,3,10,7,None,None,44.90857,-93.59301,-14.60485,-57.65625
NHL,Detroit Red Wings,Olli Määttä,D,29,188,95,Jyväskylä,Finland,JYP,L,2012,1,22,Pittsburgh Penguins,3000000,12,0,2,2,2,-3,None,None,62.24147,25.72088,64.0,26.0
NHL,Detroit Red Wings,Jeff Petry,D,35,191,94,Ann Arbor,USA,None,R,2006,2,45,Edmonton Oilers,2343750,9,0,4,4,10,1,None,None,42.27756,-83.74088,-14.60485,-57.65625
NHL,Detroit Red Wings,Moritz Seider,D,22,193,93,Zell (Mosel),Germany,EHC Erfurt,R,2019,1,6,Detroit Red Wings,863333,14,1,10,11,10,-2,None,None,50.02918,7.18232,51.5,10.5
NHL,Detroit Red Wings,Jake Walman,D,27,188,98,Toronto,Canada,None,L,2014,3,82,St. Louis Blues,3400000,14,3,3,6,16,4,None,None,43.70643,-79.39864,60.10867,-113.64258
NHL,Detroit Red Wings,J.T. Compher,F,28,183,86,Northbrook,USA,None,R,2013,2,35,Buffalo Sabres,5100000,14,3,7,10,14,3,None,None,42.12753,-87.82895,-14.60485,-57.65625
NHL,Detroit Red Wings,Andrew Copp,F,29,185,93,Ann Arbor,USA,None,L,2013,4,104,Winnipeg Jets,5625000,14,5,2,7,10,-1,None,None,42.27756,-83.74088,-14.60485,-57.65625
NHL,Detroit Red Wings,Austin Czarnik,F,30,175,77,Detroit,USA,None,R,None,None,None,None,762500,11,0,1,1,2,-3,None,None,42.33143,-83.04575,-14.60485,-57.65625
NHL,Detroit Red Wings,Alex DeBrincat,F,25,171,75,Farmington Hills,USA,Victory Honda,R,2016,2,39,Chicago Blackhawks,7875000,14,9,5,14,2,3,None,None,42.48531,-83.37716,-14.60485,-57.65625
NHL,Detroit Red Wings,Robby Fabbri,F,27,180,84,Mississauga,Canada,Mississauga MHA,L,2014,1,21,St. Louis Blues,4000000,2,1,0,1,0,-2,None,None,43.5789,-79.6583,60.10867,-113.64258
NHL,Detroit Red Wings,Christian Fischer,F,26,188,97,Chicago,USA,None,R,2015,2,32,Arizona Coyotes,1125000,13,1,2,3,4,0,None,None,41.85003,-87.65005,-14.60485,-57.65625
NHL,Detroit Red Wings,Klim Kostin,F,24,192,96,Penza,Russia,Dizel Penza,L,2017,1,31,St. Louis Blues,2000000,11,1,0,1,9,0,None,None,53.20066,45.00464,60.0,100.0
NHL,Detroit Red Wings,Dylan Larkin,F,27,185,90,Waterford Township,USA,Lakeland MHA,L,2014,1,15,Detroit Red Wings,8700000,14,5,12,17,27,2,None,None,42.69303,-83.41181,-14.60485,-57.65625
NHL,Detroit Red Wings,David Perron,F,35,185,92,Sherbrooke,Canada,AHM Sherbrooke Est,R,2007,1,26,St. Louis Blues,4750000,14,3,4,7,8,-3,None,None,45.40008,-71.89908,60.10867,-113.64258
NHL,Detroit Red Wings,Michael Rasmussen,F,24,197,96,Surrey,Canada,None,L,2017,1,9,Detroit Red Wings,1460000,14,2,3,5,11,2,None,None,49.19,-122.84889,60.10867,-113.64258
NHL,Detroit Red Wings,Lucas Raymond,F,21,179,83,Göteborg,Sweden,Frölunda HC,R,2020,1,4,Detroit Red Wings,925000,14,4,6,10,4,2,None,None,None,None,62.0,15.0
NHL,Detroit Red Wings,Daniel Sprong,F,26,183,88,Amsterdam,Netherlands,Hockey Deux-Rives,R,2015,2,46,Pittsburgh Penguins,2000000,14,3,5,8,8,4,None,None,52.37403,4.88969,52.25,5.75
NHL,Detroit Red Wings,Joe Veleno,F,23,186,93,Montréal,Canada,AHM Lac St-Louis,L,2018,1,30,Detroit Red Wings,825000,14,5,1,6,2,2,None,None,45.50884,-73.58781,60.10867,-113.64258
NHL,Edmonton Oilers,Calvin Pickard,G,31,185,95,Moncton,Canada,Winnipeg Monarchs MHA,L,2010,2,49,Colorado Avalanche,762500,None,None,None,None,None,None,None,None,46.09454,-64.7965,60.10867,-113.64258
NHL,Edmonton Oilers,Stuart Skinner,G,25,193,93,Edmonton,Canada,South Side Athletic Club,L,2017,3,78,Edmonton Oilers,2600000,8,None,None,None,None,None,3.87,0.854,53.55014,-113.46871,60.10867,-113.64258
NHL,Edmonton Oilers,Evan Bouchard,D,24,191,88,Oakville,Canada,Oakville MHA,R,2018,1,10,Edmonton Oilers,3900000,12,3,8,11,2,-6,None,None,43.45011,-79.68292,60.10867,-113.64258
NHL,Edmonton Oilers,Cody Ceci,D,29,188,95,Ottawa,Canada,Peterborough MHA,R,2012,1,15,Ottawa Senators,3250000,12,0,2,2,2,-1,None,None,45.41117,-75.69812,60.10867,-113.64258
